Sample	Genome	Total_Viral_Counts	Total_Reads	Frac_Total_Viral_Counts	Percent_Total_Viral_Counts	Donor	Condition	Temperature	Time	Type	Mean_Total_Viral_Counts	Mean_Frac_Total_Viral_Counts	Mean_Percent_Total_Viral_Counts
D6_SARS.CoV_33_24	SARS.CoV	227.389328481666	5380554.61934618	0.0000422613177578518	0.00422613177578518	D6	SARS.CoV	33	24	SARS.CoV_33_24	1573.71974175956	0.000293883157189379	0.0293883157189379
D6_SARS.CoV_33_24	SARS.CoV.2	768.419110041493	5380554.61934618	0.000142814108285154	0.0142814108285154	D6	SARS.CoV	33	24	SARS.CoV_33_24	888.137858336892	0.000164202628433021	0.0164202628433021
D6_SARS.CoV_33_48	SARS.CoV.2	851.15138517935	5249446.38284351	0.00016214117129782	0.016214117129782	D6	SARS.CoV	33	48	SARS.CoV_33_48	925.340045627742	0.000174553095597049	0.0174553095597049
D6_SARS.CoV_33_48	SARS.CoV	135.295712472162	5249446.38284351	0.0000257733297199381	0.00257733297199381	D6	SARS.CoV	33	48	SARS.CoV_33_48	2834.65023768259	0.000533886325086808	0.0533886325086808
D6_SARS.CoV_33_72	SARS.CoV.2	733.93655990638	5261886.83035885	0.000139481631507519	0.0139481631507519	D6	SARS.CoV	33	72	SARS.CoV_33_72	918.703252089511	0.000170980982548211	0.0170980982548211
D6_SARS.CoV_33_72	SARS.CoV	273.682885423033	5261886.83035885	0.0000520123093191589	0.00520123093191589	D6	SARS.CoV	33	72	SARS.CoV_33_72	6204.27991558835	0.00115068124840961	0.115068124840961
D6_SARS.CoV_33_96	SARS.CoV	5709.37178388261	5326826.60873877	0.00107181483521845	0.107181483521845	D6	SARS.CoV	33	96	SARS.CoV_33_96	14891.38738204	0.00269428314108173	0.269428314108173
D6_SARS.CoV_33_96	SARS.CoV.2	1220.30961878212	5326826.60873877	0.000229087542812109	0.0229087542812109	D6	SARS.CoV	33	96	SARS.CoV_33_96	2602.75719767699	0.00047188010663694	0.047188010663694
D6_SARS.CoV.2_33_24	SARS.CoV	83.7522370222789	5189740.86798032	0.0000161380383246134	0.00161380383246134	D6	SARS.CoV.2	33	24	SARS.CoV.2_33_24	95.7476505429863	0.000017806687672062	0.0017806687672062
D6_SARS.CoV.2_33_24	SARS.CoV.2	841.163771832453	5189740.86798032	0.000162082037086335	0.0162082037086335	D6	SARS.CoV.2	33	24	SARS.CoV.2_33_24	4288.58481966788	0.000809772746602917	0.0809772746602917
D6_SARS.CoV.2_33_48	SARS.CoV	96.2270853407617	5087742.51290809	0.0000189135132323667	0.00189135132323667	D6	SARS.CoV.2	33	48	SARS.CoV.2_33_48	157.157393098668	0.0000298155881672601	0.00298155881672601
D6_SARS.CoV.2_33_48	SARS.CoV.2	678.692548880675	5087742.51290809	0.000133397581964647	0.0133397581964647	D6	SARS.CoV.2	33	48	SARS.CoV.2_33_48	11078.9986804454	0.00212119873527205	0.212119873527205
D6_SARS.CoV.2_33_72	SARS.CoV.2	293254.133120462	5427023.16746523	0.0540359095716613	5.40359095716613	D6	SARS.CoV.2	33	72	SARS.CoV.2_33_72	223849.575920138	0.0383751701569641	3.83751701569641
D6_SARS.CoV.2_33_72	SARS.CoV	936.01921771508	5427023.16746523	0.000172473783293662	0.0172473783293662	D6	SARS.CoV.2	33	72	SARS.CoV.2_33_72	499.74942632411	0.0000875514823820417	0.00875514823820417
D6_SARS.CoV.2_33_96	SARS.CoV.2	923886.011162504	6233029.08882491	0.148224241856808	14.8224241856808	D6	SARS.CoV.2	33	96	SARS.CoV.2_33_96	408427.304451683	0.0673490788407541	6.73490788407541
D6_SARS.CoV.2_33_96	SARS.CoV	3221.62165735093	6233029.08882491	0.000516862926747273	0.0516862926747273	D6	SARS.CoV.2	33	96	SARS.CoV.2_33_96	1257.47467077547	0.000206528055545661	0.0206528055545661
D7_Mock_33_24	SARS.CoV	101.052667305689	5540142.66682789	0.0000182400839441827	0.00182400839441827	D7	Mock	33	24	Mock_33_24	94.7793854280619	0.000017248569477283	0.0017248569477283
D7_Mock_33_24	SARS.CoV.2	768.000271523235	5540142.66682789	0.000138624637975788	0.0138624637975788	D7	Mock	33	24	Mock_33_24	561.029696337739	0.000102478839548461	0.0102478839548461
D7_Mock_33_48	SARS.CoV	105.004295958902	5371226.41546574	0.0000195494078701572	0.00195494078701572	D7	Mock	33	48	Mock_33_48	73.8851631026344	0.0000137095746311629	0.00137095746311629
D7_Mock_33_48	SARS.CoV.2	720.446141718022	5371226.41546574	0.000134130659553578	0.0134130659553578	D7	Mock	33	48	Mock_33_48	500.629730853537	0.0000934686111889308	0.00934686111889308
D7_Mock_33_72	SARS.CoV.2	783.888584823745	5342250.20130136	0.000146733783571723	0.0146733783571723	D7	Mock	33	72	Mock_33_72	678.539622975458	0.000125884223532703	0.0125884223532703
D7_Mock_33_72	SARS.CoV	243.7664581062	5342250.20130136	0.0000456299216474023	0.00456299216474023	D7	Mock	33	72	Mock_33_72	241.593477675436	0.0000447598858709073	0.00447598858709073
D7_Mock_33_96	SARS.CoV.2	5765.2097634444	5361940.86748912	0.00107520950079857	0.107520950079857	D7	Mock	33	96	Mock_33_96	8292.26124494394	0.00156234779582861	0.156234779582861
D7_Mock_33_96	SARS.CoV	100.555984246123	5361940.86748912	0.0000187536540836959	0.00187536540836959	D7	Mock	33	96	Mock_33_96	132.651611686441	0.0000246697478734022	0.00246697478734022
D7_SARS.CoV_33_24	SARS.CoV	242.733027174913	5470286.55326537	0.0000443730003558989	0.00443730003558989	D7	SARS.CoV	33	24	SARS.CoV_33_24	1573.71974175956	0.000293883157189379	0.0293883157189379
D7_SARS.CoV_33_24	SARS.CoV.2	746.341498504308	5470286.55326537	0.000136435539754091	0.0136435539754091	D7	SARS.CoV	33	24	SARS.CoV_33_24	888.137858336892	0.000164202628433021	0.0164202628433021
D7_SARS.CoV_33_48	SARS.CoV	100.235712645753	5345988.4299568	0.0000187497062440449	0.00187497062440449	D7	SARS.CoV	33	48	SARS.CoV_33_48	2834.65023768259	0.000533886325086808	0.0533886325086808
D7_SARS.CoV_33_48	SARS.CoV.2	742.286088241521	5345988.4299568	0.000138849175969414	0.0138849175969414	D7	SARS.CoV	33	48	SARS.CoV_33_48	925.340045627742	0.000174553095597049	0.0174553095597049
D7_SARS.CoV_33_72	SARS.CoV.2	869.643328003444	5381537.78684178	0.000161597551192483	0.0161597551192483	D7	SARS.CoV	33	72	SARS.CoV_33_72	918.703252089511	0.000170980982548211	0.0170980982548211
D7_SARS.CoV_33_72	SARS.CoV	1685.05719677765	5381537.78684178	0.000313118157582713	0.0313118157582713	D7	SARS.CoV	33	72	SARS.CoV_33_72	6204.27991558835	0.00115068124840961	0.115068124840961
D7_SARS.CoV_33_96	SARS.CoV.2	838.896671359264	5418858.34853388	0.00015481059245371	0.015481059245371	D7	SARS.CoV	33	96	SARS.CoV_33_96	2602.75719767699	0.00047188010663694	0.047188010663694
D7_SARS.CoV_33_96	SARS.CoV	565.573838903764	5418858.34853388	0.000104371401230074	0.0104371401230074	D7	SARS.CoV	33	96	SARS.CoV_33_96	14891.38738204	0.00269428314108173	0.269428314108173
D7_SARS.CoV.2_33_24	SARS.CoV	99.5143403371882	5503165.81019009	0.0000180831077546164	0.00180831077546164	D7	SARS.CoV.2	33	24	SARS.CoV.2_33_24	95.7476505429863	0.000017806687672062	0.0017806687672062
D7_SARS.CoV.2_33_24	SARS.CoV.2	920.69756098223	5503165.81019009	0.000167303256477825	0.0167303256477825	D7	SARS.CoV.2	33	24	SARS.CoV.2_33_24	4288.58481966788	0.000809772746602917	0.0809772746602917
D7_SARS.CoV.2_33_48	SARS.CoV	102.860480828356	5306790.14157864	0.0000193828054406081	0.00193828054406081	D7	SARS.CoV.2	33	48	SARS.CoV.2_33_48	157.157393098668	0.0000298155881672601	0.00298155881672601
D7_SARS.CoV.2_33_48	SARS.CoV.2	718.09473178296	5306790.14157864	0.000135316210482245	0.0135316210482245	D7	SARS.CoV.2	33	48	SARS.CoV.2_33_48	11078.9986804454	0.00212119873527205	0.212119873527205
D7_SARS.CoV.2_33_72	SARS.CoV	157.823590909048	5358811.25354683	0.0000294512315216531	0.00294512315216531	D7	SARS.CoV.2	33	72	SARS.CoV.2_33_72	499.74942632411	0.0000875514823820417	0.00875514823820417
D7_SARS.CoV.2_33_72	SARS.CoV.2	23093.840446672	5358811.25354683	0.00430950808938959	0.430950808938959	D7	SARS.CoV.2	33	72	SARS.CoV.2_33_72	223849.575920138	0.0383751701569641	3.83751701569641
D7_SARS.CoV.2_33_96	SARS.CoV	515.436064158736	5502266.73281707	0.000093677040606652	0.0093677040606652	D7	SARS.CoV.2	33	96	SARS.CoV.2_33_96	1257.47467077547	0.000206528055545661	0.0206528055545661
D7_SARS.CoV.2_33_96	SARS.CoV.2	138131.285372466	5502266.73281707	0.0251044327874206	2.51044327874206	D7	SARS.CoV.2	33	96	SARS.CoV.2_33_96	408427.304451683	0.0673490788407541	6.73490788407541
D1_Mock_37_24	SARS.CoV	78.1074647662232	5003451.718175	0.0000156107161946819	0.00156107161946819	D1	Mock	37	24	Mock_37_24	106.476153045965	0.0000211296687797128	0.00211296687797128
D1_Mock_37_24	SARS.CoV.2	998.213399712333	5003451.718175	0.000199504952968034	0.0199504952968034	D1	Mock	37	24	Mock_37_24	966.749947262475	0.000192129381061914	0.0192129381061914
D1_Mock_37_48	SARS.CoV	139.970826696322	5107796.74502527	0.0000274033665949307	0.00274033665949307	D1	Mock	37	48	Mock_37_48	135.260525305569	0.0000267108714764456	0.00267108714764456
D1_Mock_37_48	SARS.CoV.2	869.685403206478	5107796.74502527	0.000170266251109836	0.0170266251109836	D1	Mock	37	48	Mock_37_48	992.998691696042	0.00019641723784379	0.019641723784379
D1_Mock_37_72	SARS.CoV	110.983159799371	5026832.70413333	0.0000220781486736399	0.00220781486736399	D1	Mock	37	72	Mock_37_72	702.234766400428	0.000137166729515206	0.0137166729515206
D1_Mock_37_72	SARS.CoV.2	854.724473732654	5026832.70413333	0.000170032408882407	0.0170032408882407	D1	Mock	37	72	Mock_37_72	912.452455630096	0.000180116631213513	0.0180116631213513
D1_Mock_37_96	SARS.CoV	140.363655391706	5225159.44027123	0.0000268630377687423	0.00268630377687423	D1	Mock	37	96	Mock_37_96	139.082841669527	0.0000271865671236943	0.00271865671236943
D1_Mock_37_96	SARS.CoV.2	843.381621712561	5225159.44027123	0.000161407825225862	0.0161407825225862	D1	Mock	37	96	Mock_37_96	3897.12622445928	0.000767285292991044	0.0767285292991044
D1_SARS.CoV_37_24	SARS.CoV.2	955.385639966248	5136971.15939528	0.000185982286121831	0.0185982286121831	D1	SARS.CoV	37	24	SARS.CoV_37_24	964.708272006562	0.00018902345113451	0.018902345113451
D1_SARS.CoV_37_24	SARS.CoV	5032.57787484733	5136971.15939528	0.000979678047372913	0.0979678047372913	D1	SARS.CoV	37	24	SARS.CoV_37_24	1718.30826453518	0.000337773891404957	0.0337773891404957
D1_SARS.CoV_37_48	SARS.CoV.2	933.151465340116	5024488.42970888	0.000185720691448419	0.0185720691448419	D1	SARS.CoV	37	48	SARS.CoV_37_48	865.624135751348	0.000172543742307476	0.0172543742307476
D1_SARS.CoV_37_48	SARS.CoV	5613.16444778109	5024488.42970888	0.00111716138395134	0.111716138395134	D1	SARS.CoV	37	48	SARS.CoV_37_48	5301.5442522136	0.00107279772624504	0.107279772624504
D1_SARS.CoV_37_72	SARS.CoV	60247.8322001922	5072590.77064636	0.0118771324012237	1.18771324012237	D1	SARS.CoV	37	72	SARS.CoV_37_72	15192.5764930462	0.00300068601775039	0.300068601775039
D1_SARS.CoV_37_72	SARS.CoV.2	1090.82603341815	5072590.77064636	0.000215043176699853	0.0215043176699853	D1	SARS.CoV	37	72	SARS.CoV_37_72	1308.32196513706	0.000258601521789791	0.0258601521789791
D1_SARS.CoV_37_96	SARS.CoV	76101.1120591667	5139822.63678857	0.0148061747334371	1.48061747334371	D1	SARS.CoV	37	96	SARS.CoV_37_96	101220.678770381	0.0190939835150546	1.90939835150546
D1_SARS.CoV_37_96	SARS.CoV.2	1190.65080887207	5139822.63678857	0.000231652119734623	0.0231652119734623	D1	SARS.CoV	37	96	SARS.CoV_37_96	7738.92420879356	0.00148033104310915	0.148033104310915
D1_SARS.CoV.2_37_24	SARS.CoV.2	3730.64182979019	5116033.31245269	0.000729205930053195	0.0729205930053195	D1	SARS.CoV.2	37	24	SARS.CoV.2_37_24	3568.34904637227	0.000716041656249165	0.0716041656249165
D1_SARS.CoV.2_37_24	SARS.CoV	121.003001331705	5116033.31245269	0.0000236517227198615	0.00236517227198615	D1	SARS.CoV.2	37	24	SARS.CoV.2_37_24	124.096471905087	0.0000245775290686613	0.00245775290686613
D1_SARS.CoV.2_37_48	SARS.CoV.2	34878.683546211	4994732.08137977	0.0069830939834066	0.69830939834066	D1	SARS.CoV.2	37	48	SARS.CoV.2_37_48	28550.2574245692	0.00563405128789436	0.563405128789436
D1_SARS.CoV.2_37_48	SARS.CoV	116.974185898321	4994732.08137977	0.0000234195115959068	0.00234195115959067	D1	SARS.CoV.2	37	48	SARS.CoV.2_37_48	374.030787736753	0.0000744411237783733	0.00744411237783733
D1_SARS.CoV.2_37_72	SARS.CoV	77.9071487666926	5262295.21460887	0.0000148047849064818	0.00148047849064818	D1	SARS.CoV.2	37	72	SARS.CoV.2_37_72	161.2062857768	0.0000309949952552399	0.00309949952552399
D1_SARS.CoV.2_37_72	SARS.CoV.2	26783.2143868197	5262295.21460887	0.00508964497325536	0.508964497325536	D1	SARS.CoV.2	37	72	SARS.CoV.2_37_72	38951.3590625695	0.00740003769768108	0.740003769768108
D1_SARS.CoV.2_37_96	SARS.CoV	115.226037803859	5069755.34620624	0.0000227281259025811	0.00227281259025811	D1	SARS.CoV.2	37	96	SARS.CoV.2_37_96	404.809098309623	0.0000745225974498986	0.00745225974498986
D1_SARS.CoV.2_37_96	SARS.CoV.2	6272.05101281793	5069755.34620624	0.00123715062848376	0.123715062848376	D1	SARS.CoV.2	37	96	SARS.CoV.2_37_96	98588.4567463756	0.0175338468572765	1.75338468572765
D2_Mock_37_24	SARS.CoV.2	923.457392455125	4933855.79678862	0.000187167487354655	0.0187167487354655	D2	Mock	37	24	Mock_37_24	966.749947262475	0.000192129381061914	0.0192129381061914
D2_Mock_37_24	SARS.CoV	116.809646301006	4933855.79678862	0.0000236751236987988	0.00236751236987988	D2	Mock	37	24	Mock_37_24	106.476153045965	0.0000211296687797128	0.00211296687797128
D2_Mock_37_48	SARS.CoV.2	869.454218246454	5027560.35355079	0.000172937599373101	0.0172937599373101	D2	Mock	37	48	Mock_37_48	992.998691696042	0.00019641723784379	0.019641723784379
D2_Mock_37_48	SARS.CoV	88.9214541388418	5027560.35355079	0.0000176867999358854	0.00176867999358854	D2	Mock	37	48	Mock_37_48	135.260525305569	0.0000267108714764456	0.00267108714764456
D2_Mock_37_72	SARS.CoV	57.2652639796882	4967220.42365766	0.000011528633540591	0.0011528633540591	D2	Mock	37	72	Mock_37_72	702.234766400428	0.000137166729515206	0.0137166729515206
D2_Mock_37_72	SARS.CoV.2	875.739524762549	4967220.42365766	0.000176303737315867	0.0176303737315867	D2	Mock	37	72	Mock_37_72	912.452455630096	0.000180116631213513	0.0180116631213513
D2_Mock_37_96	SARS.CoV	77.0563861455327	5150886.67034323	0.0000149598294579442	0.00149598294579442	D2	Mock	37	96	Mock_37_96	139.082841669527	0.0000271865671236943	0.00271865671236943
D2_Mock_37_96	SARS.CoV.2	770.563861455327	5150886.67034323	0.000149598294579442	0.0149598294579442	D2	Mock	37	96	Mock_37_96	3897.12622445928	0.000767285292991044	0.0767285292991044
D2_SARS.CoV_37_24	SARS.CoV	1061.08547545475	5078926.439244	0.000208919244676577	0.0208919244676577	D2	SARS.CoV	37	24	SARS.CoV_37_24	1718.30826453518	0.000337773891404957	0.0337773891404957
D2_SARS.CoV_37_24	SARS.CoV.2	915.446292549199	5078926.439244	0.000180244054230772	0.0180244054230772	D2	SARS.CoV	37	24	SARS.CoV_37_24	964.708272006562	0.00018902345113451	0.018902345113451
D2_SARS.CoV_37_48	SARS.CoV.2	886.755188044013	5027889.89241039	0.000176367264800801	0.0176367264800801	D2	SARS.CoV	37	48	SARS.CoV_37_48	865.624135751348	0.000172543742307476	0.0172543742307476
D2_SARS.CoV_37_48	SARS.CoV	2778.09879589924	5027889.89241039	0.000552537715691186	0.0552537715691186	D2	SARS.CoV	37	48	SARS.CoV_37_48	5301.5442522136	0.00107279772624504	0.107279772624504
D2_SARS.CoV_37_72	SARS.CoV.2	855.927732324671	4960737.72360718	0.000172540412336552	0.0172540412336552	D2	SARS.CoV	37	72	SARS.CoV_37_72	1308.32196513706	0.000258601521789791	0.0258601521789791
D2_SARS.CoV_37_72	SARS.CoV	766.134975295687	4960737.72360718	0.000154439726101584	0.0154439726101584	D2	SARS.CoV	37	72	SARS.CoV_37_72	15192.5764930462	0.00300068601775039	0.300068601775039
D2_SARS.CoV_37_96	SARS.CoV	12811.474248813	5089022.37072573	0.00251747257440057	0.251747257440057	D2	SARS.CoV	37	96	SARS.CoV_37_96	101220.678770381	0.0190939835150546	1.90939835150546
D2_SARS.CoV_37_96	SARS.CoV.2	737.217328630921	5089022.37072573	0.000144864234213572	0.0144864234213572	D2	SARS.CoV	37	96	SARS.CoV_37_96	7738.92420879356	0.00148033104310915	0.148033104310915
D2_SARS.CoV.2_37_24	SARS.CoV	140.350869042337	4938730.17571133	0.0000284184120308056	0.00284184120308056	D2	SARS.CoV.2	37	24	SARS.CoV.2_37_24	124.096471905087	0.0000245775290686613	0.00245775290686613
D2_SARS.CoV.2_37_24	SARS.CoV.2	1450.55812947734	4938730.17571133	0.000293710747068382	0.0293710747068382	D2	SARS.CoV.2	37	24	SARS.CoV.2_37_24	3568.34904637227	0.000716041656249165	0.0716041656249165
D2_SARS.CoV.2_37_48	SARS.CoV.2	38065.7472708069	5080312.04266664	0.00749279708630384	0.749279708630384	D2	SARS.CoV.2	37	48	SARS.CoV.2_37_48	28550.2574245692	0.00563405128789436	0.563405128789436
D2_SARS.CoV.2_37_48	SARS.CoV	101.201242281829	5080312.04266664	0.0000199202807685625	0.00199202807685625	D2	SARS.CoV.2	37	48	SARS.CoV.2_37_48	374.030787736753	0.0000744411237783733	0.00744411237783733
D2_SARS.CoV.2_37_72	SARS.CoV.2	110534.611002441	5158760.43723624	0.0214265834491162	2.14265834491162	D2	SARS.CoV.2	37	72	SARS.CoV.2_37_72	38951.3590625695	0.00740003769768108	0.740003769768108
D2_SARS.CoV.2_37_72	SARS.CoV	194.309609205499	5158760.43723624	0.0000376659493243687	0.00376659493243687	D2	SARS.CoV.2	37	72	SARS.CoV.2_37_72	161.2062857768	0.0000309949952552399	0.00309949952552399
D2_SARS.CoV.2_37_96	SARS.CoV	137.069522972836	4927419.33291858	0.0000278177101869768	0.00278177101869768	D2	SARS.CoV.2	37	96	SARS.CoV.2_37_96	404.809098309623	0.0000745225974498986	0.00745225974498986
D2_SARS.CoV.2_37_96	SARS.CoV.2	13247.5046687781	4927419.33291858	0.00268852796437996	0.268852796437996	D2	SARS.CoV.2	37	96	SARS.CoV.2_37_96	98588.4567463756	0.0175338468572765	1.75338468572765
D3_Mock_37_24	SARS.CoV	43.1458011177398	4958499.04560443	0.00000870138336640143	0.000870138336640144	D3	Mock	37	24	Mock_37_24	106.476153045965	0.0000211296687797128	0.00211296687797128
D3_Mock_37_24	SARS.CoV.2	824.846197839142	4958499.04560443	0.00016634997612238	0.016634997612238	D3	Mock	37	24	Mock_37_24	966.749947262475	0.000192129381061914	0.0192129381061914
D3_Mock_37_48	SARS.CoV.2	793.340484232588	4939151.07082713	0.000160622842439142	0.0160622842439142	D3	Mock	37	48	Mock_37_48	992.998691696042	0.00019641723784379	0.019641723784379
D3_Mock_37_48	SARS.CoV	53.085980357571	4939151.07082713	0.0000107479968918385	0.00107479968918385	D3	Mock	37	48	Mock_37_48	135.260525305569	0.0000267108714764456	0.00267108714764456
D3_Mock_37_72	SARS.CoV.2	921.304953129906	5096726.99862001	0.0001807640380541	0.01807640380541	D3	Mock	37	72	Mock_37_72	912.452455630096	0.000180116631213513	0.0180116631213513
D3_Mock_37_72	SARS.CoV	253.325529804171	5096726.99862001	0.0000497035705213878	0.00497035705213878	D3	Mock	37	72	Mock_37_72	702.234766400428	0.000137166729515206	0.0137166729515206
D3_Mock_37_96	SARS.CoV	91.258070366352	5098956.57047957	0.0000178974009888005	0.00178974009888005	D3	Mock	37	96	Mock_37_96	139.082841669527	0.0000271865671236943	0.00271865671236943
D3_Mock_37_96	SARS.CoV.2	648.246982602363	5098956.57047957	0.000127133262196307	0.0127133262196307	D3	Mock	37	96	Mock_37_96	3897.12622445928	0.000767285292991044	0.0767285292991044
D3_SARS.CoV_37_24	SARS.CoV	3699.59692963134	4980931.02458233	0.000742752090196143	0.0742752090196143	D3	SARS.CoV	37	24	SARS.CoV_37_24	1718.30826453518	0.000337773891404957	0.0337773891404957
D3_SARS.CoV_37_24	SARS.CoV.2	1096.4851607764	4980931.02458233	0.000220136587992271	0.0220136587992271	D3	SARS.CoV	37	24	SARS.CoV_37_24	964.708272006562	0.00018902345113451	0.018902345113451
D3_SARS.CoV_37_48	SARS.CoV	28252.9680850578	4915939.51510132	0.00574721637608991	0.574721637608991	D3	SARS.CoV	37	48	SARS.CoV_37_48	5301.5442522136	0.00107279772624504	0.107279772624504
D3_SARS.CoV_37_48	SARS.CoV.2	843.869355262093	4915939.51510132	0.000171659832809131	0.0171659832809131	D3	SARS.CoV	37	48	SARS.CoV_37_48	865.624135751348	0.000172543742307476	0.0172543742307476
D3_SARS.CoV_37_72	SARS.CoV.2	952.874023070606	4993164.87767214	0.000190835681659854	0.0190835681659854	D3	SARS.CoV	37	72	SARS.CoV_37_72	1308.32196513706	0.000258601521789791	0.0258601521789791
D3_SARS.CoV_37_72	SARS.CoV	18804.5849860948	4993164.87767214	0.00376606530062386	0.376606530062386	D3	SARS.CoV	37	72	SARS.CoV_37_72	15192.5764930462	0.00300068601775039	0.300068601775039
D3_SARS.CoV_37_96	SARS.CoV.2	8876.91471043197	5022390.5828952	0.00176746801426877	0.176746801426877	D3	SARS.CoV	37	96	SARS.CoV_37_96	7738.92420879356	0.00148033104310915	0.148033104310915
D3_SARS.CoV_37_96	SARS.CoV	87.2353389470096	5022390.5828952	0.0000173692861013454	0.00173692861013454	D3	SARS.CoV	37	96	SARS.CoV_37_96	101220.678770381	0.0190939835150546	1.90939835150546
D3_SARS.CoV.2_37_24	SARS.CoV	65.2244665965144	4918599.89696001	0.0000132607790759372	0.00132607790759372	D3	SARS.CoV.2	37	24	SARS.CoV.2_37_24	124.096471905087	0.0000245775290686613	0.00245775290686613
D3_SARS.CoV.2_37_24	SARS.CoV.2	14954.1913414917	4918599.89696001	0.00304033498450125	0.304033498450125	D3	SARS.CoV.2	37	24	SARS.CoV.2_37_24	3568.34904637227	0.000716041656249165	0.0716041656249165
D3_SARS.CoV.2_37_48	SARS.CoV	260.104893798357	5085245.48916417	0.0000511489355533766	0.00511489355533766	D3	SARS.CoV.2	37	48	SARS.CoV.2_37_48	374.030787736753	0.0000744411237783733	0.00744411237783733
D3_SARS.CoV.2_37_48	SARS.CoV.2	122308.271235239	5085245.48916417	0.0240515962298886	2.40515962298886	D3	SARS.CoV.2	37	48	SARS.CoV.2_37_48	28550.2574245692	0.00563405128789436	0.563405128789436
D3_SARS.CoV.2_37_72	SARS.CoV.2	76482.8782293132	5505178.58594351	0.0138928968489049	1.38928968489049	D3	SARS.CoV.2	37	72	SARS.CoV.2_37_72	38951.3590625695	0.00740003769768108	0.740003769768108
D3_SARS.CoV.2_37_72	SARS.CoV	183.167911272435	5505178.58594351	0.000033271929041525	0.0033271929041525	D3	SARS.CoV.2	37	72	SARS.CoV.2_37_72	161.2062857768	0.0000309949952552399	0.00309949952552399
D3_SARS.CoV.2_37_96	SARS.CoV.2	908.813106167637	4985447.40378291	0.000182293189068255	0.0182293189068255	D3	SARS.CoV.2	37	96	SARS.CoV.2_37_96	98588.4567463756	0.0175338468572765	1.75338468572765
D3_SARS.CoV.2_37_96	SARS.CoV	359.389798213638	4985447.40378291	0.00007208777249178	0.007208777249178	D3	SARS.CoV.2	37	96	SARS.CoV.2_37_96	404.809098309623	0.0000745225974498986	0.00745225974498986
D4_Mock_37_24	SARS.CoV	109.823478114286	5098124.60628134	0.0000215419368092679	0.00215419368092679	D4	Mock	37	24	Mock_37_24	106.476153045965	0.0000211296687797128	0.00211296687797128
D4_Mock_37_24	SARS.CoV.2	746.442501654824	5098124.60628134	0.000146415115223967	0.0146415115223967	D4	Mock	37	24	Mock_37_24	966.749947262475	0.000192129381061914	0.0192129381061914
D4_Mock_37_48	SARS.CoV	158.111841549483	5163076.99933736	0.0000306235683817566	0.00306235683817566	D4	Mock	37	48	Mock_37_48	135.260525305569	0.0000267108714764456	0.00267108714764456
D4_Mock_37_48	SARS.CoV.2	1152.55210813702	5163076.99933736	0.000223229695835436	0.0223229695835436	D4	Mock	37	48	Mock_37_48	992.998691696042	0.00019641723784379	0.019641723784379
D4_Mock_37_72	SARS.CoV.2	966.581043183542	5168813.96206172	0.000187002482634913	0.0187002482634913	D4	Mock	37	72	Mock_37_72	912.452455630096	0.000180116631213513	0.0180116631213513
D4_Mock_37_72	SARS.CoV	1986.27093489365	5168813.96206172	0.000384279826953063	0.0384279826953063	D4	Mock	37	72	Mock_37_72	702.234766400428	0.000137166729515206	0.0137166729515206
D4_Mock_37_96	SARS.CoV.2	1263.38323301222	5073996.22125033	0.000248991756777639	0.0248991756777639	D4	Mock	37	96	Mock_37_96	3897.12622445928	0.000767285292991044	0.0767285292991044
D4_Mock_37_96	SARS.CoV	199.185211667108	5073996.22125033	0.0000392560819877837	0.00392560819877837	D4	Mock	37	96	Mock_37_96	139.082841669527	0.0000271865671236943	0.00271865671236943
D4_SARS.CoV_37_24	SARS.CoV	699.439089154552	5185667.91634508	0.000134879267326382	0.0134879267326382	D4	SARS.CoV	37	24	SARS.CoV_37_24	1718.30826453518	0.000337773891404957	0.0337773891404957
D4_SARS.CoV_37_24	SARS.CoV.2	881.945790260477	5185667.91634508	0.000170073711716211	0.0170073711716211	D4	SARS.CoV	37	24	SARS.CoV_37_24	964.708272006562	0.00018902345113451	0.018902345113451
D4_SARS.CoV_37_48	SARS.CoV	98.0608985190207	5050043.45272639	0.0000194178326259906	0.00194178326259906	D4	SARS.CoV	37	48	SARS.CoV_37_48	5301.5442522136	0.00107279772624504	0.107279772624504
D4_SARS.CoV_37_48	SARS.CoV.2	701.397419178033	5050043.45272639	0.000138889382981322	0.0138889382981322	D4	SARS.CoV	37	48	SARS.CoV_37_48	865.624135751348	0.000172543742307476	0.0172543742307476
D4_SARS.CoV_37_72	SARS.CoV	9417.56021460067	5022330.35469454	0.00187513754562118	0.187513754562118	D4	SARS.CoV	37	72	SARS.CoV_37_72	15192.5764930462	0.00300068601775039	0.300068601775039
D4_SARS.CoV_37_72	SARS.CoV.2	1464.63116075983	5022330.35469454	0.000291623819486663	0.0291623819486663	D4	SARS.CoV	37	72	SARS.CoV_37_72	1308.32196513706	0.000258601521789791	0.0258601521789791
D4_SARS.CoV_37_96	SARS.CoV	453931.702128043	5421048.3466405	0.0837350403652737	8.37350403652737	D4	SARS.CoV	37	96	SARS.CoV_37_96	101220.678770381	0.0190939835150546	1.90939835150546
D4_SARS.CoV_37_96	SARS.CoV.2	25054.9901826843	5421048.3466405	0.00462179795873085	0.462179795873085	D4	SARS.CoV	37	96	SARS.CoV_37_96	7738.92420879356	0.00148033104310915	0.148033104310915
